record_id,product_id,fertilizer_name,fertilizer_type,amount,apply_date,operator
FR02167,P1095,叶面肥,化学肥料,61kg/亩,2025-07-08,郑十一
FR02168,P1096,复合肥,化学肥料,69kg/亩,2025-04-18,孙八
FR02169,P1096,复合肥,化学肥料,73kg/亩,2025-03-01,周九
FR02170,P1097,磷肥,化学肥料,37kg/亩,2025-07-19,张三
FR02171,P1097,有机肥,有机肥料,66kg/亩,2025-04-23,陈十二
FR02172,P1097,氮肥,化学肥料,77kg/亩,2025-03-04,赵六
FR02173,P1098,氮肥,化学肥料,54kg/亩,2025-04-01,吴十
FR02174,P1099,钾肥,化学肥料,81kg/亩,2025-08-18,孙八
FR02175,P1100,有机肥,有机肥料,53kg/亩,2025-05-04,钱七
FR02176,P1100,钾肥,化学肥料,44kg/亩,2025-05-09,吴十
FR02177,P1100,复合肥,化学肥料,52kg/亩,2025-03-12,郑十一
FR02178,P1101,钾肥,化学肥料,74kg/亩,2025-04-21,张三
FR02179,P1101,氮肥,化学肥料,66kg/亩,2025-05-19,王五
FR02180,P1102,腐殖酸肥,有机肥料,42kg/亩,2025-05-10,钱七
FR02181,P1102,钾肥,化学肥料,49kg/亩,2025-05-03,张三
FR02182,P1103,氮肥,化学肥料,38kg/亩,2025-03-15,赵六
FR02183,P1104,生物菌肥,生物肥料,54kg/亩,2025-04-21,郑十一
FR02184,P1105,钾肥,化学肥料,66kg/亩,2025-05-28,郑十一
FR02185,P1105,磷肥,化学肥料,42kg/亩,2025-05-25,陈十二
FR02186,P1105,有机肥,有机肥料,57kg/亩,2025-04-24,李四
FR02187,P1106,腐殖酸肥,有机肥料,31kg/亩,2025-07-25,钱七
FR02188,P1106,磷肥,化学肥料,80kg/亩,2025-04-18,张三
FR02189,P1107,生物菌肥,生物肥料,37kg/亩,2025-05-15,陈十二
FR02190,P1107,复合肥,化学肥料,68kg/亩,2025-03-18,张三
FR02191,P1107,叶面肥,化学肥料,46kg/亩,2025-05-10,吴十
FR02192,P1108,叶面肥,化学肥料,100kg/亩,2025-07-12,周九
FR02193,P1108,氮肥,化学肥料,42kg/亩,2025-07-07,郑十一
FR02194,P1108,氮肥,化学肥料,72kg/亩,2025-07-18,周九
FR02195,P1109,有机肥,有机肥料,80kg/亩,2025-06-23,张三
FR02196,P1109,叶面肥,化学肥料,78kg/亩,2025-03-22,周九
FR02197,P1109,叶面肥,化学肥料,99kg/亩,2025-06-26,王五
FR02198,P1110,氮肥,化学肥料,79kg/亩,2025-05-24,郑十一
FR02199,P1110,腐殖酸肥,有机肥料,71kg/亩,2025-05-19,钱七
FR02200,P1111,有机肥,有机肥料,44kg/亩,2025-07-07,孙八
FR02201,P1112,有机肥,有机肥料,52kg/亩,2025-03-11,赵六
FR02202,P1112,钾肥,化学肥料,78kg/亩,2025-06-02,钱七
FR02203,P1112,钾肥,化学肥料,55kg/亩,2025-05-05,吴十
FR02204,P1113,氮肥,化学肥料,55kg/亩,2025-08-17,张三
FR02205,P1114,磷肥,化学肥料,40kg/亩,2025-07-23,张三
FR02206,P1115,腐殖酸肥,有机肥料,94kg/亩,2025-06-16,王五
FR02207,P1115,磷肥,化学肥料,49kg/亩,2025-08-21,吴十
FR02208,P1116,腐殖酸肥,有机肥料,42kg/亩,2025-03-19,陈十二
FR02209,P1116,氮肥,化学肥料,56kg/亩,2025-03-01,王五
FR02210,P1117,氮肥,化学肥料,37kg/亩,2025-04-13,吴十
FR02211,P1117,生物菌肥,生物肥料,56kg/亩,2025-06-10,张三
FR02212,P1117,磷肥,化学肥料,87kg/亩,2025-06-10,赵六
FR02213,P1118,钾肥,化学肥料,82kg/亩,2025-07-07,周九
FR02214,P1119,腐殖酸肥,有机肥料,54kg/亩,2025-08-04,孙八
FR02215,P1119,氮肥,化学肥料,100kg/亩,2025-04-13,王五
FR02216,P1120,钾肥,化学肥料,78kg/亩,2025-04-17,王五
FR02217,P1120,氮肥,化学肥料,59kg/亩,2025-07-18,钱七
FR02218,P1120,氮肥,化学肥料,76kg/亩,2025-07-08,张三
FR02219,P1121,生物菌肥,生物肥料,37kg/亩,2025-05-20,吴十
FR02220,P1122,氮肥,化学肥料,83kg/亩,2025-07-23,钱七
FR02221,P1122,复合肥,化学肥料,88kg/亩,2025-08-17,李四
FR02222,P1122,叶面肥,化学肥料,37kg/亩,2025-08-15,钱七
FR02223,P1123,复合肥,化学肥料,94kg/亩,2025-07-02,孙八
FR02224,P1124,复合肥,化学肥料,95kg/亩,2025-04-07,陈十二
FR02225,P1125,钾肥,化学肥料,85kg/亩,2025-04-07,李四
FR02226,P1125,复合肥,化学肥料,34kg/亩,2025-06-08,陈十二
FR02227,P1126,复合肥,化学肥料,62kg/亩,2025-04-06,钱七
FR02228,P1126,腐殖酸肥,有机肥料,87kg/亩,2025-04-17,吴十
FR02229,P1127,氮肥,化学肥料,78kg/亩,2025-06-23,张三
FR02230,P1127,生物菌肥,生物肥料,83kg/亩,2025-08-25,吴十
FR02231,P1128,磷肥,化学肥料,94kg/亩,2025-08-20,陈十二
FR02232,P1128,叶面肥,化学肥料,34kg/亩,2025-06-13,钱七
FR02233,P1129,有机肥,有机肥料,41kg/亩,2025-05-11,孙八
FR02234,P1130,生物菌肥,生物肥料,79kg/亩,2025-03-08,孙八
FR02235,P1131,生物菌肥,生物肥料,77kg/亩,2025-03-11,钱七
FR02236,P1131,生物菌肥,生物肥料,100kg/亩,2025-07-12,张三
FR02237,P1131,叶面肥,化学肥料,51kg/亩,2025-04-14,赵六
FR02238,P1132,磷肥,化学肥料,84kg/亩,2025-04-09,周九
FR02239,P1132,生物菌肥,生物肥料,37kg/亩,2025-03-12,郑十一
FR02240,P1132,磷肥,化学肥料,92kg/亩,2025-05-08,赵六
FR02241,P1133,钾肥,化学肥料,63kg/亩,2025-07-23,郑十一
FR02242,P1134,叶面肥,化学肥料,95kg/亩,2025-04-09,周九
FR02243,P1134,腐殖酸肥,有机肥料,78kg/亩,2025-05-25,郑十一
FR02244,P1134,钾肥,化学肥料,33kg/亩,2025-06-14,钱七
FR02245,P1135,生物菌肥,生物肥料,37kg/亩,2025-07-12,陈十二
FR02246,P1135,有机肥,有机肥料,51kg/亩,2025-05-18,周九
FR02247,P1135,腐殖酸肥,有机肥料,77kg/亩,2025-07-12,赵六
FR02248,P1136,磷肥,化学肥料,89kg/亩,2025-08-09,李四
FR02249,P1136,复合肥,化学肥料,34kg/亩,2025-03-26,孙八
FR02250,P1136,叶面肥,化学肥料,79kg/亩,2025-03-06,赵六
FR02251,P1137,磷肥,化学肥料,37kg/亩,2025-03-12,张三
FR02252,P1138,生物菌肥,生物肥料,46kg/亩,2025-07-06,孙八
FR02253,P1139,钾肥,化学肥料,43kg/亩,2025-05-13,周九
FR02254,P1140,生物菌肥,生物肥料,76kg/亩,2025-07-19,赵六
FR02255,P1140,氮肥,化学肥料,99kg/亩,2025-07-18,陈十二
FR02256,P1141,磷肥,化学肥料,47kg/亩,2025-05-14,吴十
FR02257,P1142,磷肥,化学肥料,45kg/亩,2025-04-26,王五
FR02258,P1143,钾肥,化学肥料,46kg/亩,2025-04-13,赵六
FR02259,P1144,氮肥,化学肥料,57kg/亩,2025-04-21,张三
FR02260,P1144,磷肥,化学肥料,36kg/亩,2025-06-17,李四
FR02261,P1144,钾肥,化学肥料,95kg/亩,2025-07-27,赵六
FR02262,P1145,磷肥,化学肥料,44kg/亩,2025-08-07,王五
FR02263,P1145,复合肥,化学肥料,42kg/亩,2025-07-20,张三
FR02264,P1146,磷肥,化学肥料,63kg/亩,2025-05-04,张三
FR02265,P1146,有机肥,有机肥料,69kg/亩,2025-03-20,周九
FR02266,P1146,有机肥,有机肥料,71kg/亩,2025-03-20,陈十二
FR02267,P1147,生物菌肥,生物肥料,99kg/亩,2025-05-16,李四
FR02268,P1147,有机肥,有机肥料,69kg/亩,2025-08-12,张三
FR02269,P1148,氮肥,化学肥料,98kg/亩,2025-08-28,赵六
FR02270,P1149,复合肥,化学肥料,57kg/亩,2025-06-02,陈十二
FR02271,P1150,腐殖酸肥,有机肥料,63kg/亩,2025-05-17,赵六
FR02272,P1150,氮肥,化学肥料,40kg/亩,2025-04-05,钱七
FR02273,P1151,生物菌肥,生物肥料,97kg/亩,2025-07-14,王五
FR02274,P1152,腐殖酸肥,有机肥料,98kg/亩,2025-03-21,王五
FR02275,P1153,钾肥,化学肥料,65kg/亩,2025-07-06,李四
FR02276,P1153,叶面肥,化学肥料,88kg/亩,2025-07-01,陈十二
FR02277,P1153,磷肥,化学肥料,75kg/亩,2025-04-20,王五
FR02278,P1154,氮肥,化学肥料,57kg/亩,2025-07-13,孙八
FR02279,P1154,腐殖酸肥,有机肥料,70kg/亩,2025-07-17,周九
FR02280,P1154,叶面肥,化学肥料,42kg/亩,2025-04-19,孙八
FR02281,P1155,有机肥,有机肥料,72kg/亩,2025-04-13,吴十
FR02282,P1155,复合肥,化学肥料,83kg/亩,2025-07-26,赵六
FR02283,P1155,磷肥,化学肥料,74kg/亩,2025-06-07,孙八
FR02284,P1156,氮肥,化学肥料,49kg/亩,2025-04-02,孙八
FR02285,P1156,复合肥,化学肥料,35kg/亩,2025-04-01,孙八
FR02286,P1157,氮肥,化学肥料,91kg/亩,2025-05-12,孙八
FR02287,P1157,有机肥,有机肥料,99kg/亩,2025-07-13,周九
FR02288,P1157,生物菌肥,生物肥料,60kg/亩,2025-07-24,陈十二
FR02289,P1158,氮肥,化学肥料,49kg/亩,2025-03-08,吴十
FR02290,P1158,腐殖酸肥,有机肥料,81kg/亩,2025-07-11,周九
FR02291,P1159,钾肥,化学肥料,48kg/亩,2025-05-14,陈十二
FR02292,P1159,叶面肥,化学肥料,52kg/亩,2025-05-03,吴十
FR02293,P1160,叶面肥,化学肥料,89kg/亩,2025-05-21,陈十二
FR02294,P1160,钾肥,化学肥料,78kg/亩,2025-08-13,郑十一
FR02295,P1160,钾肥,化学肥料,77kg/亩,2025-05-01,赵六
FR02296,P1161,有机肥,有机肥料,32kg/亩,2025-04-17,周九
FR02297,P1161,叶面肥,化学肥料,60kg/亩,2025-06-22,周九
FR02298,P1161,生物菌肥,生物肥料,38kg/亩,2025-03-25,王五
FR02299,P1162,钾肥,化学肥料,87kg/亩,2025-08-02,赵六
FR02300,P1162,复合肥,化学肥料,89kg/亩,2025-08-19,赵六
FR02301,P1162,叶面肥,化学肥料,37kg/亩,2025-04-21,周九
FR02302,P1163,氮肥,化学肥料,41kg/亩,2025-07-22,张三
FR02303,P1163,有机肥,有机肥料,85kg/亩,2025-03-08,吴十
FR02304,P1164,腐殖酸肥,有机肥料,42kg/亩,2025-03-24,孙八
FR02305,P1164,叶面肥,化学肥料,63kg/亩,2025-05-05,李四
FR02306,P1165,叶面肥,化学肥料,61kg/亩,2025-05-05,赵六
FR02307,P1165,磷肥,化学肥料,57kg/亩,2025-05-04,吴十
FR02308,P1165,磷肥,化学肥料,86kg/亩,2025-04-27,张三
FR02309,P1166,有机肥,有机肥料,68kg/亩,2025-07-02,赵六
FR02310,P1166,叶面肥,化学肥料,39kg/亩,2025-08-03,吴十
FR02311,P1166,氮肥,化学肥料,91kg/亩,2025-07-21,郑十一
FR02312,P1167,钾肥,化学肥料,61kg/亩,2025-05-04,周九
FR02313,P1168,钾肥,化学肥料,50kg/亩,2025-07-14,李四
FR02314,P1168,有机肥,有机肥料,46kg/亩,2025-08-07,郑十一
FR02315,P1169,生物菌肥,生物肥料,52kg/亩,2025-06-07,钱七
FR02316,P1169,复合肥,化学肥料,31kg/亩,2025-06-23,孙八
FR02317,P1170,钾肥,化学肥料,68kg/亩,2025-07-03,张三
FR02318,P1170,复合肥,化学肥料,67kg/亩,2025-06-17,李四
FR02319,P1170,氮肥,化学肥料,36kg/亩,2025-05-12,孙八
FR02320,P1171,有机肥,有机肥料,80kg/亩,2025-03-03,郑十一
FR02321,P1172,氮肥,化学肥料,88kg/亩,2025-06-16,吴十
FR02322,P1172,磷肥,化学肥料,86kg/亩,2025-04-19,张三
FR02323,P1173,复合肥,化学肥料,50kg/亩,2025-07-04,张三
FR02324,P1173,生物菌肥,生物肥料,91kg/亩,2025-04-28,孙八
FR02325,P1173,磷肥,化学肥料,49kg/亩,2025-06-14,钱七
FR02326,P1174,复合肥,化学肥料,85kg/亩,2025-03-10,周九
FR02327,P1174,氮肥,化学肥料,61kg/亩,2025-03-15,陈十二
FR02328,P1175,氮肥,化学肥料,91kg/亩,2025-05-28,吴十
FR02329,P1176,腐殖酸肥,有机肥料,31kg/亩,2025-07-26,钱七
FR02330,P1176,氮肥,化学肥料,57kg/亩,2025-06-28,钱七
FR02331,P1176,复合肥,化学肥料,58kg/亩,2025-03-08,王五
FR02332,P1177,有机肥,有机肥料,97kg/亩,2025-06-15,郑十一
FR02333,P1177,磷肥,化学肥料,80kg/亩,2025-04-11,王五
FR02334,P1178,腐殖酸肥,有机肥料,86kg/亩,2025-03-23,郑十一
FR02335,P1179,磷肥,化学肥料,90kg/亩,2025-03-01,钱七
FR02336,P1179,有机肥,有机肥料,47kg/亩,2025-05-10,赵六
FR02337,P1180,氮肥,化学肥料,50kg/亩,2025-08-09,孙八
FR02338,P1181,钾肥,化学肥料,54kg/亩,2025-05-10,周九
FR02339,P1181,有机肥,有机肥料,70kg/亩,2025-08-21,周九
FR02340,P1181,磷肥,化学肥料,46kg/亩,2025-05-27,郑十一
FR02341,P1182,腐殖酸肥,有机肥料,44kg/亩,2025-03-18,陈十二
FR02342,P1183,有机肥,有机肥料,37kg/亩,2025-05-12,钱七
FR02343,P1184,叶面肥,化学肥料,74kg/亩,2025-05-22,王五
FR02344,P1184,生物菌肥,生物肥料,76kg/亩,2025-06-02,孙八
FR02345,P1185,氮肥,化学肥料,92kg/亩,2025-07-03,周九
FR02346,P1185,复合肥,化学肥料,56kg/亩,2025-03-15,张三
FR02347,P1185,腐殖酸肥,有机肥料,57kg/亩,2025-04-04,李四
FR02348,P1186,磷肥,化学肥料,89kg/亩,2025-08-15,周九
FR02349,P1187,氮肥,化学肥料,83kg/亩,2025-07-13,周九
FR02350,P1188,叶面肥,化学肥料,94kg/亩,2025-05-21,周九
FR02351,P1188,氮肥,化学肥料,40kg/亩,2025-08-15,张三
FR02352,P1189,磷肥,化学肥料,47kg/亩,2025-03-07,李四
FR02353,P1189,磷肥,化学肥料,82kg/亩,2025-04-09,李四
FR02354,P1190,腐殖酸肥,有机肥料,75kg/亩,2025-08-13,王五
FR02355,P1190,复合肥,化学肥料,97kg/亩,2025-03-11,赵六
FR02356,P1190,复合肥,化学肥料,50kg/亩,2025-05-13,李四
FR02357,P1191,钾肥,化学肥料,95kg/亩,2025-06-10,陈十二
FR02358,P1191,生物菌肥,生物肥料,66kg/亩,2025-04-04,钱七
FR02359,P1191,生物菌肥,生物肥料,42kg/亩,2025-05-17,钱七
FR02360,P1192,有机肥,有机肥料,100kg/亩,2025-08-19,周九
FR02361,P1192,氮肥,化学肥料,98kg/亩,2025-06-21,赵六
FR02362,P1192,氮肥,化学肥料,92kg/亩,2025-03-25,陈十二
FR02363,P1193,生物菌肥,生物肥料,86kg/亩,2025-03-21,赵六
FR02364,P1193,叶面肥,化学肥料,61kg/亩,2025-05-24,吴十
FR02365,P1194,叶面肥,化学肥料,31kg/亩,2025-05-18,赵六
FR02366,P1195,钾肥,化学肥料,69kg/亩,2025-05-05,王五
FR02367,P1195,叶面肥,化学肥料,39kg/亩,2025-08-11,周九
FR02368,P1196,叶面肥,化学肥料,73kg/亩,2025-03-16,陈十二
FR02369,P1197,钾肥,化学肥料,96kg/亩,2025-06-11,赵六
FR02370,P1197,氮肥,化学肥料,58kg/亩,2025-05-12,王五
FR02371,P1197,叶面肥,化学肥料,70kg/亩,2025-03-15,陈十二
FR02372,P1198,复合肥,化学肥料,57kg/亩,2025-05-19,赵六
FR02373,P1198,腐殖酸肥,有机肥料,67kg/亩,2025-07-11,赵六
FR02374,P1198,复合肥,化学肥料,34kg/亩,2025-06-24,吴十
FR02375,P1199,有机肥,有机肥料,55kg/亩,2025-05-11,张三
FR02376,P1199,叶面肥,化学肥料,63kg/亩,2025-03-18,孙八
FR02377,P1199,有机肥,有机肥料,61kg/亩,2025-07-16,王五
FR02378,P1200,氮肥,化学肥料,46kg/亩,2025-03-23,孙八
FR02379,P1200,生物菌肥,生物肥料,35kg/亩,2025-03-09,郑十一
